data_atendimento;design_de_sobrancelhas;design_coloracao;design_coloracao_buco;buco;brown_lamination;micropigmentacao;extensao_de_cilios;lash_lifting;limpeza_de_pele;microagulhamento;peeling_quimico;massagem_relaxante;pacote_massagem_5;drenagem_linfatica;striort;qtde_clientes;faturamento
20/10/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/10/2020;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;490
22/10/2020;1;4;1;1;0;0;0;0,5;1;0;0;0;0;0;0;6;370
23/10/2020;5;0;1;1;0;0;0;1;1;1;0;0;0;0;0;5;620
24/10/2020;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;4;260
25/10/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/10/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/10/2020;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;280
28/10/2020;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;3;210
29/10/2020;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;160
30/10/2020;1;0;0;1;0;0;0;0;1;0;0;1,5;0;0;0;3;240
31/10/2020;2;0;0;1;0;0,7;0;0;0;0;0;1;0;1;0;4;545
01/11/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/11/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/11/2020;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;3;350
04/11/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05/11/2020;0;0;0;0;0;0;0;1;0;0;0;1,5;0;0;0;1;200
06/11/2020;1;1;0;1;0;0;0;0;2;0;0;1;0;0;0;4;320
07/11/2020;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;130
08/11/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/11/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/11/2020;3;0;0;2;0;0;0;0;2;0;0;0;0;0;1;5;420
11/11/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/11/2020;0;2;1;0;0;0;0;0;0;0;0;1,5;0;0;0;4;250
13/11/2020;1;0;0;2;0;0;0;0;1;0;0;0;0;1;0;3;210
14/11/2020;3;1;1;2;0;1;0;0;1;0;0;0;0;0;1;7;880
15/11/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/11/2020;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;50
17/11/2020;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;4;380
18/11/2020;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;260
19/11/2020;1;1;1;1;0;0;0;0;2;0;0;0;0;0;0;5;290
20/11/2020;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;4;410
21/11/2020;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;4;180
22/11/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/11/2020;0;0;0;0;0;0;0;0;0;0;0;1,5;0;0;0;1;120
24/11/2020;4;2;0;1;0;0;0;2;0;0;0;0;0;0;0;8;370
25/11/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/11/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/11/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/11/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/11/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/11/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/2020;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;3;100
02/12/2020;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;3;460
03/12/2020;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;130
04/12/2020;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;4;210
05/12/2020;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;3;170
06/12/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/12/2020;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;50
08/12/2020;2;0;3;1;0;0;0;0;0;0;0;1,5;0;0;0;3;340
09/12/2020;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;5;190
10/12/2020;1;0;1;0;0;0;0;0;0;0;0;1,5;1;0;0;4;450
11/12/2020;2;0;0;2;0;0;0;0;1;0;0;2;0;0;0;3;320
12/12/2020;3;1;0;1;0;0;0;1;0;0;0;0;1;0;0;4;470
13/12/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/12/2020;0;0;0;0;0;0;0;0;1;0;0;0;2,2;0;0;2;630
15/12/2020;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;100
16/12/2020;3;1;1;2;0;0;0;0;0;0;0;0;0;0;0;4;200
17/12/2020;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;120
18/12/2020;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;100
19/12/2020;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;80
20/12/2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
